BuildingType,PrimaryPropertyType,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,proportion_parking,proportion_electricity,proportion_gaz,proportion_steam,SiteEnergyUse(kBtu),SiteEUI(kBtu/sf),TotalGHGEmissions,GHGEmissionsIntensity
NonResidential,Hotel,DOWNTOWN,1910,1.0,5,40552,0.0,0.189501,0.8105,0.0,1200180.875,29.60000038,53.25,1.31
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1909,1.0,3,31432,0.0,1.0,0.0,0.0,1439572.375,45.79999924,10.04,0.32
NonResidential,Retail Store,DOWNTOWN,1917,1.0,2,24550,0.0,0.092303,0.117469,0.0,977230.3125,39.79999924,6.73,0.27
NonResidential,Other,CENTRAL,1908,1.0,3,25864,0.0,0.421636,0.578363,0.0,1028277.313,47.20000076,34.61,1.34
NonResidential,Other,NORTHEAST,1924,1.0,3,20686,0.0,0.384486,0.615514,0.0,1207504.0,58.40000153,42.71,2.06
NonResidential,Residence Hall,NORTHEAST,1929,1.0,3,22124,0.0,1.0,0.0,0.0,637685.0,28.79999924,4.45,0.2
NonResidential,Residence Hall,NORTHEAST,1926,1.0,3,27487,0.0,0.254653,0.745347,0.0,1594504.875,58.0,65.95,2.4
NonResidential,Residence Hall,NORTHEAST,1926,1.0,4,23616,0.0,0.449117,0.550883,0.0,1656420.25,70.09999847,53.65,2.27
NonResidential,Residence Hall,NORTHEAST,1976,1.0,3,33448,0.0,0.999999,0.0,0.0,998633.5,29.89999962,6.96,0.21
Nonresidential COS,Mixed Use Property,EAST,2005,0.0,2,29508,0.24129,0.357113,0.642887,0.0,2217620.0,99.19999695,81.24,2.75
NonResidential,Senior Care Community,CENTRAL,1987,1.0,2,74840,0.0,0.497193,0.502807,0.0,8268496.5,110.5,249.46,3.33
Nonresidential COS,Other,CENTRAL,1913,1.0,3,20992,0.0,0.233248,0.766752,0.0,2473302.0,80.09999847,104.74,4.99
NonResidential,K-12 School,CENTRAL,1925,1.0,2,22344,0.0,0.364894,0.635106,0.0,1522596.75,68.09999847,55.23,2.47
NonResidential,University,EAST,1921,1.0,3,31900,0.0,0.30563,0.69437,0.0,2466100.0,94.80000305,96.2,3.02
Nonresidential COS,Other,BALLARD,1950,1.0,2,29417,0.0,0.403891,0.596109,0.0,1631479.125,54.90000153,56.25,1.91
NonResidential,Mixed Use Property,DOWNTOWN,1909,1.0,3,49299,0.0,0.279881,0.0,0.0,4729846.5,89.19999695,9.23,0.19
NonResidential,Supermarket / Grocery Store,SOUTHWEST,1997,1.0,1,31841,0.0,0.484402,0.515598,0.0,13140574.0,412.7000122,404.21,12.69
NonResidential,Mixed Use Property,EAST,1988,1.0,2,21036,0.0,0.530344,0.469656,0.0,2735811.5,130.1000061,78.36,3.73
NonResidential,Mixed Use Property,NORTHEAST,1999,1.0,2,32928,0.0,1.0,0.0,0.0,5652231.0,172.1000061,39.4,1.2
NonResidential,Warehouse,GREATER DUWAMISH,1960,1.0,1,44476,0.0,0.680572,0.319428,0.0,1368120.5,33.20000076,29.7,0.67
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1969,1.0,1,35017,0.0,0.698295,0.301705,0.0,1295485.25,43.20000076,27.06,0.77
NonResidential,Residence Hall,NORTHEAST,1950,1.0,3,29084,0.0,0.34344,0.65656,0.0,1632498.625,62.79999924,60.83,2.09
NonResidential,Worship Facility,SOUTHEAST,1963,1.0,2,22952,0.0,0.263197,0.736804,0.0,470666.6875,20.5,19.28,0.84
NonResidential,Warehouse,GREATER DUWAMISH,1976,1.0,1,21040,0.0,0.450634,0.549366,0.0,592088.125,28.10000038,19.14,0.91
NonResidential,Warehouse,GREATER DUWAMISH,1951,1.0,2,28032,0.0,0.386458,0.613542,0.0,1321065.0,44.0,46.61,1.66
NonResidential,Distribution Center,GREATER DUWAMISH,1974,1.0,1,25620,0.0,0.345158,0.654841,0.0,550324.1875,21.5,20.46,0.8
NonResidential,Warehouse,DOWNTOWN,1992,1.0,3,33238,0.0,1.0,0.0,0.0,1632472.0,49.09999847,11.38,0.34
NonResidential,K-12 School,EAST,1912,1.0,4,27800,0.0,0.447306,0.552694,0.0,1181428.75,106.5,38.36,1.38
NonResidential,Large Office,DOWNTOWN,2000,1.0,6,706176,0.0,1.0,0.0,0.0,13270687.0,58.20000076,92.52,0.13
NonResidential,Supermarket / Grocery Store,SOUTHWEST,1998,1.0,1,33706,0.0,0.63636,0.36364,0.0,8687690.0,273.7000122,206.33,6.12
NonResidential,Mixed Use Property,MAGNOLIA / QUEEN ANNE,1961,1.0,2,37600,0.0,0.217451,0.782549,0.0,2171751.5,57.79999924,93.55,2.49
SPS-District K-12,K-12 School,NORTHWEST,1954,1.0,1,42128,0.0,0.522748,0.477252,0.0,1709307.5,40.59999847,49.55,1.18
NonResidential,Other,EAST,1912,1.0,3,33708,0.0,0.721186,0.067084,0.21173,786324.0,23.29999924,19.61,0.58
NonResidential,Other,North,1948,1.0,2,47237,0.0,1.0,0.0,0.0,5981430.0,125.5,41.7,0.88
NonResidential,Supermarket / Grocery Store,NORTHEAST,1997,1.0,1,76585,0.503819,0.583344,0.416656,0.0,13906080.0,335.5,364.27,4.76
NonResidential,Worship Facility,NORTHEAST,1938,1.0,3,26373,0.0,0.292955,0.707045,0.0,964236.0,36.59999847,38.18,1.45
NonResidential,Small- and Mid-Sized Office,CENTRAL,1956,6.0,2,75868,0.0,1.0,0.0,0.0,3605749.75,47.5,25.14,0.33
NonResidential,Mixed Use Property,EAST,1947,1.0,2,21656,0.0,0.451648,0.548352,0.0,1607972.25,74.30000305,51.89,2.4
Nonresidential COS,Distribution Center,MAGNOLIA / QUEEN ANNE,1921,1.0,3,23040,0.0,1.0,0.0,0.0,421430.0,18.29999924,2.94,0.13
NonResidential,Other,MAGNOLIA / QUEEN ANNE,1956,1.0,2,36771,0.0,1.0,0.0,0.0,5447076.5,156.3000031,37.97,1.03
NonResidential,Warehouse,GREATER DUWAMISH,1977,1.0,1,24024,0.0,0.999998,0.0,0.0,375773.5938,15.60000038,2.62,0.11
NonResidential,Warehouse,GREATER DUWAMISH,1953,1.0,1,42420,0.0,0.491307,0.508693,0.0,965425.1875,22.79999924,29.39,0.69
NonResidential,Distribution Center,GREATER DUWAMISH,1979,1.0,1,36982,0.0,0.753439,0.246562,0.0,374753.8125,10.10000038,6.88,0.19
NonResidential,Warehouse,GREATER DUWAMISH,1964,1.0,2,23400,0.0,1.0,0.0,0.0,439266.9063,18.79999924,3.06,0.13
NonResidential,Other,MAGNOLIA / QUEEN ANNE,1948,1.0,2,30720,0.0,0.28641,0.71359,0.0,1683064.25,57.79999924,67.15,2.19
NonResidential,Warehouse,GREATER DUWAMISH,1972,1.0,1,23232,0.0,1.0,0.0,0.0,127374.0,5.5,0.89,0.04
NonResidential,Warehouse,GREATER DUWAMISH,1974,1.0,1,35046,0.0,0.791299,0.208701,0.0,1063269.125,32.70000076,17.65,0.5
NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,1961,1.0,1,25577,0.0,0.807858,0.192141,0.0,895784.6875,35.0,14.19,0.55
NonResidential,Warehouse,GREATER DUWAMISH,1974,1.0,1,43380,0.0,1.0,0.0,0.0,405062.0,9.5,2.82,0.07
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1995,1.0,3,20410,0.0,0.530895,0.469105,0.0,2720238.25,133.3000031,77.84,3.81
NonResidential,Small- and Mid-Sized Office,NORTHWEST,1983,1.0,3,24696,0.255102,0.999999,0.0,0.0,624125.625,33.90000153,4.35,0.18
NonResidential,Worship Facility,NORTHWEST,2002,1.0,1,24955,0.0,0.463909,0.536091,0.0,689803.0,27.60000038,21.87,0.88
NonResidential,Other,Central,1991,1.0,3,34074,0.0,0.422881,0.577119,0.0,8521989.0,250.1000061,286.33,8.4
NonResidential,Hotel,DOWNTOWN,2006,0.0,10,392552,0.056617,0.625225,0.374774,0.0,17457560.0,88.0,423.57,1.08
NonResidential,Worship Facility,North,1961,1.0,2,76475,0.0,0.324633,0.675367,0.0,1765813.625,23.10000038,67.33,0.88
NonResidential,K-12 School,North,1988,1.0,2,32961,0.0,0.283926,0.716074,0.0,1573155.0,47.70000076,62.94,1.91
Nonresidential COS,Other,NORTHWEST,2004,1.0,1,27376,0.532218,0.61734,0.38266,0.0,1082920.125,84.59999847,26.67,0.97
Campus,K-12 School,CENTRAL,1950,1.0,1,109794,0.0,0.392767,0.607233,0.0,3296526.25,30.0,115.34,1.05
NonResidential,Other,Central,1911,1.0,3,25200,0.0,0.226278,0.773722,0.0,1242666.25,49.29999924,53.02,2.1
NonResidential,Supermarket / Grocery Store,North,1996,1.0,1,44755,0.0,0.514151,0.485849,0.0,11521140.0,245.1999969,338.58,7.57
NonResidential,Other,EAST,1907,1.0,2,22320,0.0,0.65485,0.34515,0.0,209644.9063,9.399999619,4.8,0.22
NonResidential,Mixed Use Property,EAST,1912,1.0,3,24000,0.0,0.939834,0.060165,0.0,932083.5,38.79999924,9.09,0.38
NonResidential,Small- and Mid-Sized Office,EAST,1920,1.0,3,23422,0.0,0.123726,0.876274,0.0,2701872.0,115.4000015,128.07,5.47
NonResidential,Other,EAST,1975,5.0,2,38879,0.291366,0.966019,0.033981,0.0,3371659.75,86.69999695,28.79,0.74
NonResidential,Mixed Use Property,EAST,1998,1.0,5,53034,0.275766,0.616611,0.383389,0.0,3392129.0,92.30000305,83.65,1.58
NonResidential,Warehouse,EAST,1920,1.0,2,23040,0.0,0.913855,0.086148,0.0,79711.79688,3.5,0.87,0.04
NonResidential,Warehouse,EAST,1958,1.0,2,61880,0.0,1.000001,0.0,0.0,595936.5,9.600000381,4.15,0.07
NonResidential,Small- and Mid-Sized Office,EAST,1925,1.0,2,27938,0.0,0.996941,0.003058,0.0,1027394.313,37.90000153,7.31,0.26
NonResidential,Other,NORTHEAST,1924,1.0,2,21600,0.0,1.0,0.0,0.0,1623657.0,38.40000153,11.32,0.52
Nonresidential COS,Other,NORTHEAST,1929,1.0,3,27908,0.0,0.475526,0.524474,0.0,2028125.625,92.69999695,63.22,2.27
Campus,K-12 School,CENTRAL,2000,1.0,2,30562,0.0,0.406508,0.593492,0.0,1622231.375,53.09999847,55.73,1.82
NonResidential,Retail Store,DOWNTOWN,2000,1.0,3,54969,0.0,0.922291,0.077708,0.0,3724098.25,67.69999695,39.31,0.72
NonResidential,K-12 School,CENTRAL,1951,1.0,2,36825,0.0,0.519502,0.480499,0.0,1755072.75,27.20000076,51.14,1.39
NonResidential,Small- and Mid-Sized Office,EAST,1958,1.0,3,25834,0.0,0.587227,0.412773,0.0,2076289.625,65.19999695,54.02,2.09
NonResidential,Worship Facility,EAST,1929,1.0,1,37700,0.0,0.215935,0.784065,0.0,3481727.5,66.69999695,150.23,3.98
NonResidential,Mixed Use Property,Central,2004,1.0,6,97229,0.0,0.999999,0.0,0.0,1021754.688,16.39999962,7.12,0.07
NonResidential,Small- and Mid-Sized Office,NORTHWEST,1982,1.0,3,25111,0.0,0.583934,0.416066,0.0,954352.6875,43.20000076,24.97,0.99
NonResidential,Worship Facility,MAGNOLIA / QUEEN ANNE,1953,1.0,2,31805,0.0,0.24815,0.75185,0.0,1641667.0,51.59999847,68.39,2.15
NonResidential,K-12 School,MAGNOLIA / QUEEN ANNE,1953,1.0,1,20811,0.0,0.399098,0.600903,0.0,1267348.5,60.90000153,43.97,2.11
Nonresidential COS,Warehouse,GREATER DUWAMISH,1967,1.0,2,22058,0.0,0.426564,0.573435,0.0,1987334.75,99.69999695,66.43,3.01
NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,1970,1.0,1,22890,0.0,0.891685,0.108314,0.0,10005787.0,215.8999939,119.76,5.23
NonResidential,Other,GREATER DUWAMISH,1907,1.0,5,36000,0.0,0.311687,0.688313,0.0,1111293.75,30.89999962,43.04,1.2
NonResidential,Distribution Center,GREATER DUWAMISH,1971,1.0,1,28320,0.0,0.803424,0.196576,0.0,4236396.5,149.6000061,67.96,2.4
NonResidential,Worship Facility,NORTHEAST,1955,1.0,1,29079,0.0,0.59319,0.406811,0.0,861643.6875,29.60000038,22.18,0.76
NonResidential,Small- and Mid-Sized Office,EAST,1982,1.0,3,28848,0.333333,0.999999,0.0,0.0,726917.5,37.79999924,5.07,0.18
NonResidential,Small- and Mid-Sized Office,Ballard,1988,1.0,2,20535,0.0,0.694115,0.305885,0.0,1835804.0,84.19999695,38.71,1.89
NonResidential,Laboratory,MAGNOLIA / QUEEN ANNE,1985,1.0,2,43025,0.0,0.560461,0.439539,0.0,9393108.0,218.3000031,255.97,5.95
NonResidential,Warehouse,GREATER DUWAMISH,1965,1.0,1,30800,0.0,1.0,0.0,0.0,485971.0,15.80000019,3.39,0.11
NonResidential,Mixed Use Property,EAST,1900,1.0,3,22168,0.0,0.550596,0.449404,0.0,1784385.25,80.5,49.44,2.23
NonResidential,Warehouse,GREATER DUWAMISH,1922,1.0,1,37400,0.0,0.968131,0.031869,0.0,924192.6875,24.70000076,7.8,0.21
NonResidential,Large Office,DOWNTOWN,2000,1.0,11,268130,0.0,0.996967,0.003032,0.0,15026352.0,56.0,106.86,0.4
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,2000,1.0,11,68452,0.0,1.0,0.0,0.0,3782378.25,55.29999924,26.37,0.39
NonResidential,Large Office,DOWNTOWN,2000,1.0,11,273185,0.0,1.0,0.0,0.0,14709151.0,52.20000076,102.54,0.38
NonResidential,K-12 School,NORTHEAST,1924,1.0,3,97500,0.0,0.2437,0.7563,0.0,3736960.0,38.29999924,156.45,1.6
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1982,1.0,5,54015,0.0,1.0,0.0,0.0,3020001.5,55.90000153,21.05,0.39
NonResidential,Restaurant,DOWNTOWN,1985,1.0,13,42000,0.0,0.558043,0.119647,0.32231,7798464.0,148.0,273.91,6.52
NonResidential,Large Office,DOWNTOWN,1982,0.0,24,119701,0.0,1.0,0.0,0.0,8382140.5,70.0,58.44,0.49
Nonresidential COS,Other,NORTH,1965,1.0,1,24697,0.0,0.662976,0.337024,0.0,1295685.75,64.69999695,29.18,1.18
NonResidential,University,CENTRAL,2013,2.0,1,57468,0.0,0.601916,0.398084,0.0,3543985.5,52.29999924,89.8,1.56
NonResidential,University,EAST,2006,1.0,5,84000,0.0,0.364944,0.635056,0.0,12184124.0,144.5,441.94,5.26
NonResidential,Retail Store,DOWNTOWN,1991,1.0,3,103000,0.0,0.813701,0.186299,0.0,5214621.5,50.59999847,81.18,0.79
NonResidential,Supermarket / Grocery Store,SOUTHWEST,2008,1.0,1,37864,0.0,0.673786,0.326214,0.0,8025696.0,212.0,176.75,4.67
NonResidential,Supermarket / Grocery Store,EAST,1950,1.0,2,66497,0.0,0.983078,0.016921,0.0,9290214.0,139.6999969,72.02,1.08
NonResidential,Retail Store,MAGNOLIA / QUEEN ANNE,2006,1.0,4,34010,0.0,1.0,0.0,0.0,3560614.25,92.69999695,24.82,0.73
NonResidential,Supermarket / Grocery Store,MAGNOLIA / QUEEN ANNE,2006,1.0,4,45980,0.0,0.646486,0.353514,0.0,8305255.0,180.6000061,193.36,4.21
NonResidential,Retail Store,EAST,1996,0.0,3,45743,0.0,0.810704,0.189296,0.0,5313217.0,117.4000015,83.45,1.82
NonResidential,Other,CENTRAL,1991,1.0,1,45000,0.0,0.299999,0.700001,0.0,3505497.0,77.90000153,137.66,3.06
NonResidential,Other,GREATER DUWAMISH,1999,1.0,6,333698,0.0,0.684763,0.315237,0.0,13730204.0,41.09999847,295.42,0.89
NonResidential,Warehouse,GREATER DUWAMISH,1904,1.0,4,72859,0.0,0.971322,0.028678,0.0,1498457.875,20.60000038,12.43,0.17
NonResidential,Mixed Use Property,GREATER DUWAMISH,2004,1.0,3,21947,0.0,0.623692,0.376308,0.0,1554599.25,57.79999924,37.83,1.72
NonResidential,Warehouse,NORTHEAST,1940,1.0,0,384772,0.0,0.59282,0.40718,0.0,15206762.0,36.70000076,391.7,1.02
NonResidential,Medical Office,NORTHEAST,1960,1.0,0,30287,0.0,0.827775,0.172225,0.0,2193115.0,78.19999695,32.72,1.08
NonResidential,Small- and Mid-Sized Office,NORTHEAST,1960,1.0,0,21931,0.0,0.354324,0.645676,0.0,3947209.25,124.0,145.11,6.62
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1985,1.0,6,73102,0.0,1.0,0.0,0.0,4307238.5,46.5,30.03,0.41
NonResidential,Mixed Use Property,EAST,1916,1.0,2,140823,0.421813,0.924749,0.075251,0.0,2762846.0,19.70000076,28.85,0.2
Nonresidential COS,Mixed Use Property,GREATER DUWAMISH,1966,5.0,1,87458,0.0,0.459023,0.540977,0.0,8475238.0,96.90000153,270.63,3.09
NonResidential,Supermarket / Grocery Store,NORTH,2011,1.0,1,51400,0.0,0.588669,0.411331,0.0,11702959.0,225.6999969,303.69,5.91
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1993,1.0,1,26263,0.0,1.0,0.0,0.0,1634669.375,62.20000076,11.4,0.43
Nonresidential COS,Other,CENTRAL,1968,0.0,1,21400,0.0,0.486307,0.513693,0.0,5170809.5,249.3000031,158.6,7.41
NonResidential,Laboratory,EAST,2000,1.0,8,178000,0.0,0.416354,0.0,0.583646,53166156.0,292.2000122,2549.47,14.32
NonResidential,Large Office,GREATER DUWAMISH,2005,1.0,4,162157,0.0,0.864507,0.135493,0.0,40613740.0,251.6000061,537.03,3.31
NonResidential,Supermarket / Grocery Store,MAGNOLIA / QUEEN ANNE,2003,1.0,4,33997,0.0,0.921347,0.078652,0.0,8926736.0,262.6000061,94.63,2.78
NonResidential,Large Office,LAKE UNION,2012,1.0,11,526423,0.0,0.948561,0.051438,0.0,17463744.0,42.79999924,163.19,0.31
NonResidential,Mixed Use Property,DOWNTOWN,1902,1.0,6,74211,0.0,1.0,0.0,0.0,1357119.875,21.5,9.46,0.13
NonResidential,Warehouse,SOUTHEAST,1988,1.0,2,45700,0.0,0.933558,0.066442,0.0,1544193.75,5.300000191,15.5,0.34
Nonresidential COS,Other,NORTHEAST,1929,8.0,0,502030,0.0,0.506752,0.493248,0.0,18470340.0,32.70000076,549.11,1.09
NonResidential,Other,NORTHWEST,2012,1.0,2,53575,0.0,0.728644,0.271356,0.0,31803568.0,593.5999756,619.9,11.57
NonResidential,Large Office,GREATER DUWAMISH,2012,1.0,6,157345,0.0,0.979443,0.020557,0.0,11624548.0,73.90000153,92.07,0.59
NonResidential,Residence Hall,NORTHEAST,2012,1.0,5,136758,0.0,0.545087,0.454913,0.0,6275367.5,30.29999924,175.46,1.28
NonResidential,Residence Hall,NORTHEAST,2012,1.0,7,192259,0.0,0.67655,0.32345,0.0,8767617.0,44.90000153,191.97,1.0
Nonresidential COS,Other,GREATER DUWAMISH,2012,2.0,2,137138,0.0,1.0,0.0,0.0,5475367.0,39.5,38.17,0.28
NonResidential,Other,EAST,2012,1.0,7,267470,0.0,0.558799,0.0,0.435559,42584028.0,159.1999969,1597.56,5.97
NonResidential,Hospital,NORTHEAST,2013,1.0,8,330000,0.0,0.479587,0.520413,0.0,57764408.0,239.1999969,1789.69,5.42
NonResidential,Retail Store,MAGNOLIA / QUEEN ANNE,1918,1.0,3,43832,0.0,0.34575,0.65425,0.0,3886545.0,92.19999695,144.41,3.29
NonResidential,Other,SOUTHWEST,1987,1.0,6,146363,0.0,0.548869,0.451131,0.0,11730555.0,80.09999847,325.94,2.23
NonResidential,Supermarket / Grocery Store,SOUTHWEST,2011,1.0,1,67263,0.0,0.630887,0.369113,0.0,14697487.0,218.5,352.77,5.24
NonResidential,Large Office,DOWNTOWN,1988,1.0,13,354086,0.421722,0.913021,0.086979,0.0,13458948.0,56.70000076,147.84,0.42
NonResidential,Worship Facility,NORTHEAST,2008,1.0,2,70292,0.0,0.505598,0.494402,0.0,1933811.625,27.5,57.59,0.82
NonResidential,Other,DOWNTOWN,1975,1.0,7,90679,0.3873,1.0,0.0,0.0,41680640.0,694.7000122,290.57,3.2
NonResidential,Laboratory,LAKE UNION,2013,0.0,8,339591,0.335727,0.585426,0.414574,0.0,41696464.0,240.8999939,1088.25,3.2
NonResidential,Small- and Mid-Sized Office,CENTRAL,2013,1.0,6,52000,0.0,-0.336762,0.0,0.0,342726.0938,7.099999905,-0.8,-0.02
NonResidential,K-12 School,EAST,2014,1.0,2,35780,0.0,0.767174,0.232826,0.0,2912264.0,76.59999847,51.59,1.44
NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,2013,1.0,3,105061,0.268577,1.0,0.0,0.0,1363191.625,16.29999924,9.5,0.09
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,2013,1.0,3,62662,0.239204,0.977007,0.022993,0.0,2502131.0,53.20000076,20.1,0.32
NonResidential,Hotel,BALLARD,2013,1.0,4,62381,0.367868,1.0,0.0,0.0,3497215.5,58.0,24.38,0.39
NonResidential,Senior Care Community,Central,2013,1.0,6,79805,0.0,0.619235,0.380765,0.0,7531325.0,94.40000153,184.81,2.32
NonResidential,K-12 School,NORTHWEST,2014,1.0,2,48925,0.0,0.832935,0.148555,0.0,1662054.125,26.20000076,22.76,0.47
Nonresidential COS,Other,MAGNOLIA / QUEEN ANNE,1962,0.0,1,29000,0.0,0.660588,0.339412,0.0,2429214.0,83.40000153,54.98,1.9
NonResidential,Other,NORTHEAST,2013,1.0,6,305025,0.784368,0.475023,0.524977,0.0,25959642.0,76.59999847,809.76,2.65
NonResidential,Large Office,GREATER DUWAMISH,2014,1.0,7,333714,0.439559,0.951457,0.048542,0.0,4581493.0,23.89999962,42.2,0.13
NonResidential,Other,GREATER DUWAMISH,2014,1.0,2,56988,0.0,0.508537,0.491462,0.0,544172.375,22.20000076,16.13,0.28
Campus,University,GREATER DUWAMISH,2007,4.0,2,149856,0.0,0.784055,0.215945,0.0,6335315.5,42.29999924,107.29,0.72
NonResidential,Other,DELRIDGE,2010,1.0,2,44162,0.0,0.616647,0.383353,0.0,1546484.875,35.0,38.13,0.86
Nonresidential COS,Other,SOUTHEAST,2013,1.0,1,53775,0.0,0.331305,0.668695,0.0,12095818.0,224.8999939,457.51,8.51
NonResidential,Small- and Mid-Sized Office,EAST,1912,0.0,2,64820,0.0,0.870936,0.129064,0.0,2274296.75,38.40000153,29.4,0.45
NonResidential,University,EAST,1993,1.0,2,99765,0.0,0.645517,0.354483,0.0,3185005.25,31.89999962,74.3,0.74
NonResidential,University,EAST,1925,1.0,3,428347,0.0,0.592364,0.041471,0.366165,37022180.0,78.40000153,1280.81,2.99
NonResidential,Hospital,EAST,1920,1.0,8,374466,0.0,0.54933,0.0,0.45067,163945984.0,162.3000031,6330.91,16.91
NonResidential,Senior Care Community,DOWNTOWN,1989,1.0,3,197395,0.790294,0.689695,0.310305,0.0,2737534.5,62.79999924,58.28,0.3
NonResidential,Supermarket / Grocery Store,BALLARD,2010,1.0,8,41198,0.0,0.920676,0.079324,0.0,7768057.5,188.6000061,82.58,2.0
Nonresidential COS,Other,GREATER DUWAMISH,2014,1.0,1,20993,0.0,0.861461,0.107069,0.0,923812.8125,44.0,10.8,0.51
NonResidential,Other,SOUTHEAST,2009,1.0,0,40265,0.0,0.635292,0.364708,0.0,2159170.25,53.59999847,51.39,1.28
Campus,University,NORTHEAST,1900,111.0,0,9320156,0.0,0.751867,0.0,0.097246,873923712.0,93.80000305,11140.56,1.2
NonResidential,University,NORTHEAST,1969,1.0,4,58779,0.0,0.743737,0.0,0.0,5000717.0,85.09999847,25.93,0.44
NonResidential,Residence Hall,NORTHEAST,2011,1.0,0,176225,0.0,0.695109,0.304891,0.0,4926695.0,28.0,103.65,0.59
NonResidential,University,NORTHEAST,1998,1.0,6,203030,0.0,0.559225,0.0,0.0,51168308.0,252.0,199.48,0.98
NonResidential,Residence Hall,NORTHEAST,1953,1.0,0,166991,0.0,0.557598,0.442402,0.0,15965859.0,95.59999847,437.2,2.62
NonResidential,Residence Hall,NORTHEAST,1970,1.0,0,89392,0.0,1.0,0.0,0.0,6960904.5,77.90000153,48.53,0.54
NonResidential,Residence Hall,NORTHEAST,2011,1.0,0,97040,0.0,0.803726,0.196274,0.0,3894142.5,40.09999847,62.41,0.64
NonResidential,Large Office,LAKE UNION,2014,1.0,6,427181,0.0,0.868182,0.131818,0.0,16371039.0,38.29999924,213.7,0.5
NonResidential,Self-Storage Facility,SOUTHEAST,2014,1.0,4,101580,0.137862,0.922747,0.077253,0.0,940844.6875,10.69999981,9.91,0.1
NonResidential,Other,NORTHEAST,2014,1.0,3,33648,0.0,1.0,0.0,0.0,1399581.625,35.90000153,9.76,0.29
NonResidential,Small- and Mid-Sized Office,EAST,2015,1.0,5,37873,0.0,0.550628,0.449372,0.0,2346692.5,62.0,65.01,1.72
NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,2015,1.0,10,513816,0.0,0.903647,0.096353,0.0,18760766.0,52.09999847,214.19,0.42
NonResidential,Hotel,DOWNTOWN,2015,1.0,14,144614,0.0,0.95369,0.04631,0.0,5525072.5,34.59999847,50.32,0.35
NonResidential,Large Office,LAKE UNION,2014,1.0,12,480702,0.339628,0.900386,0.099614,0.0,12720069.0,37.20000076,147.14,0.31
NonResidential,Mixed Use Property,MAGNOLIA / QUEEN ANNE,2014,1.0,2,25532,0.0,1.0,0.0,0.0,627854.125,26.70000076,4.38,0.17
NonResidential,Other,GREATER DUWAMISH,2015,1.0,2,108036,0.0,0.751726,0.248274,0.0,4991893.5,46.20000076,91.98,0.85
NonResidential,Large Office,LAKE UNION,2015,1.0,12,483397,0.343833,0.838154,0.161846,0.0,13998638.0,40.90000153,202.12,0.42
Nonresidential COS,Large Office,LAKE UNION,2014,1.0,13,536697,0.368288,0.749734,0.250266,0.0,13239050.0,37.90000153,245.16,0.46
NonResidential,Hotel,LAKE UNION,2014,1.0,4,126823,0.327535,0.681123,0.318876,0.0,6042399.5,68.5,131.02,1.03
NonResidential,Warehouse,GREATER DUWAMISH,1955,1.0,1,52085,0.08106,0.203226,0.796774,0.0,3605855.5,69.19999695,157.7,3.03
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1929,1.0,2,24990,0.0,0.490206,0.509794,0.0,4420650.5,176.8999939,134.8,5.39
NonResidential,Other,NORTHEAST,2013,1.0,1,72000,0.0,0.649953,0.350047,0.0,2925780.0,40.59999847,67.65,0.94
NonResidential,K-12 School,GREATER DUWAMISH,2015,1.0,3,45000,0.0,1.0,0.0,0.0,1325972.75,29.0,9.24,0.21
NonResidential,Mixed Use Property,LAKE UNION,2015,1.0,6,345290,0.246251,0.600466,0.399534,0.0,39364116.0,144.5,1000.06,2.9
NonResidential,University,NORTHEAST,1962,1.0,1,68072,0.0,1.0,0.0,0.0,3180819.25,46.20000076,22.17,0.33
Nonresidential COS,Mixed Use Property,NORTH,2005,1.0,1,20616,0.0,1.0,0.0,0.0,636965.5,30.89999962,4.44,0.22
Nonresidential COS,Other,CENTRAL,2013,1.0,1,11685,0.0,0.408069,0.591931,0.0,851053.8125,72.80000305,29.18,2.5
Nonresidential COS,Other,BALLARD,2010,1.0,1,11968,0.0,0.51472,0.485281,0.0,783423.0,65.5,23.0,1.92
Nonresidential COS,Other,NORTH,1949,1.0,1,11285,0.0,0.66876,0.33124,0.0,645665.375,57.20000076,14.37,1.27
Nonresidential COS,Other,BALLARD,1911,1.0,1,16795,0.0,0.578822,0.421178,0.0,936616.5,55.79999924,24.73,1.47
Nonresidential COS,Other,BALLARD,1972,1.0,1,12769,0.0,0.235509,0.764491,0.0,5117308.5,400.7999878,216.18,16.93
Nonresidential COS,Other,EAST,1912,1.0,1,23445,0.0,0.21098,0.78902,0.0,5976246.0,254.8999939,259.22,11.06
